product_id,title,author_name,price,sales,rating,review_count,category,subcategory,software_version,framework,compatible_with,file_types,last_updated,url,first_seen_run,last_seen_run
52769004,Flutex - Perfex CRM Admin/Staff Mobile App for Android & IOS | Flutter App with API Module Included,Branditta,69.0,159,3.38,8,mobile,flutter/full-applications,Flutter 3.x,,,"Dart, YAML, JavaScript JSON, .java, .kotlin, .plist",2025-10-14,https://codecanyon.net/item/flutex-perfex-admin-staff-mobile-app/52769004,20260812T162636,20260812T170553
45916466,Customers REST API - Third-Party Integration for Perfex CRM,themesic,59.0,157,5.0,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-10,https://codecanyon.net/item/rest-api-for-perfex-customers/45916466,20260812T162636,20260812T170553
48685403,Task Templates for Perfex CRM,qualifinic,21.0,155,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, PHP",2024-09-15,https://codecanyon.net/item/task-templates-for-perfex-crm/48685403,20260812T170553,20260812T170553
50659648,Google Lead Finder module for Perfex CRM,flexibyte88,49.0,155,4.2,5,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2025-01-21,https://codecanyon.net/item/google-lead-finder-module-for-perfex-crm/50659648,20260812T170553,20260812T170553
23832484,Live Chat module for Perfex CRM - Smart Customer Support,themesic,39.0,153,5.0,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/live-chat-for-perfex-crm/23832484,20260812T162636,20260812T170553
27515681,QuickBooks® Online Module for Perfex CRM - Real Time and Scheduled Synchronization,Swivernet,49.0,150,3.75,8,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2023-02-20,https://codecanyon.net/item/quickbooks-online-module-for-perfex-crm-real-time-and-scheduled-synchronization/27515681,20260812T162636,20260812T170553
25269490,"Chat Support Module - WhatsApp, Messenger & Viber Integration for Perfex CRM",themesic,49.0,145,5.0,3,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, PHP",2026-05-04,https://codecanyon.net/item/allinone-support-module-for-perfex/25269490,20260812T162636,20260812T170553
28734726,"MNS - Perfex CRM Application para MacOS, Windows, Linux",MNSSOCIAL,39.0,145,3.9,10,apps,mac,,,,,2023-11-28,https://codecanyon.net/item/mns-perfex-crm-application-for-macos-windows-linu/28734726,20260812T162636,20260812T170553
50079462,Workflow Rules and Automation Module for Perfex,flexibyte88,49.0,145,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-05-05,https://codecanyon.net/item/workflow-rules-and-automation-module-for-perfex/50079462,20260812T162636,20260812T170553
51924816,Extra Settings Module For Perfex CRM,halilaltndg,39.0,144,4.9,10,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2025-12-03,https://codecanyon.net/item/extra-settings-module-for-perfex-crm/51924816,20260812T170553,20260812T170553
29356890,Export Customer Details (KYC Compliance) Module for Perfex CRM,sejalinfotech,24.0,141,5.0,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-27,https://codecanyon.net/item/export-customer-details-kyc-compliance-module-for-perfex-crm/29356890,20260812T170553,20260812T170553
26413678,Task Bookmarks - Smart Task Organization Module for Perfex CRM,themesic,49.0,139,5.0,3,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-09,https://codecanyon.net/item/tasks-bookmark-module-for-perfex-crm/26413678,20260812T170553,20260812T170553
49522529,PolyUtilities for Perfex CRM - Ultimate UI/UX & Customization Toolkit,polyxgo,49.0,136,4.92,13,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-28,https://codecanyon.net/item/polyutilities-for-perfex-crm-quick-access-menu-custom-js-css-and-more/49522529,20260812T170553,20260812T170553
53233389,Multiple Companies with the Same Primary Contact for Perfex CRM,halilaltndg,69.0,134,5.0,8,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"HTML, CSS, PHP",2026-03-16,https://codecanyon.net/item/multiple-companies-with-the-same-primary-contact-for-perfex-crm/53233389,20260812T170553,20260812T170553
24219858,Custom JavaScript module for Perfex,themesic,39.0,132,5.0,5,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/custom-javascript-module-for-perfex/24219858,20260812T162636,20260812T170553
53420896,Fleet Management module for Perfex CRM,GreenTech_Solutions,99.0,129,5.0,10,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-25,https://codecanyon.net/item/fleet-management-module-for-perfex-crm/53420896,20260812T162636,20260812T170553
25396657,Pushover - Instant Push Notifications for Perfex CRM,Granulr,23.0,127,2.33,3,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"HTML, PHP",2022-12-04,https://codecanyon.net/item/pushover-instant-support-notifications-for-perfex-crm/25396657,20260812T170553,20260812T170553
45358411,Lead Follow up Scheduler Module for Perfex CRM,sejalinfotech,30.0,126,5.0,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-27,https://codecanyon.net/item/lead-follow-up-scheduler-module-for-perfex-crm/45358411,20260812T170553,20260812T170553
48461789,Staff Approvals Management For Perfex CRM,lenzcreativee,69.0,123,5.0,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-05-09,https://codecanyon.net/item/staff-approvals-management-for-perfex-crm/48461789,20260812T170553,20260812T170553
27819018,Mindmap module 1.0.5 for Perfex CRM,weebdigital,34.0,118,2.71,7,php-scripts,,PHP 7.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, XML, CSS",2021-02-19,https://codecanyon.net/item/mindmap-module-for-perfex-crm/27819018,20260812T170553,20260812T170553
32605041,Advanced Support Ticket Filters Module for Perfex CRM,sejalinfotech,25.0,117,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-27,https://codecanyon.net/item/advanced-support-tickets-filters-module-for-perfex-crm/32605041,20260812T170553,20260812T170553
56100832,Project Management Enhancements Module for Perfex CRM,zegapps,65.0,117,4.0,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2026-03-14,https://codecanyon.net/item/project-management-enhancements-module-for-perfex-crm/56100832,20260812T170553,20260812T170553
24003506,Razorpay Payment Gateway for Perfex CRM,MSTdev,26.0,116,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-01-05,https://codecanyon.net/item/razorpay-payment-gateway-for-perfex-crm/24003506,20260812T162636,20260812T170553
31253991,Multi Theme for Perfex CRM,zonvoir,25.0,114,,,php-scripts,,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-06-04,https://codecanyon.net/item/multi-theme-for-perfex-crm/31253991,20260812T170553,20260812T170553
37304639,QR Code addon module for Perfex CRM,Techy4m,39.0,114,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,PHP,2025-01-04,https://codecanyon.net/item/qr-code-addon-module-for-perfex-crm/37304639,20260812T170553,20260812T170553
37260381,Video library module for Perfex Crm,zonvoir,25.0,112,4.0,4,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-06-04,https://codecanyon.net/item/video-library-module-for-perfex-crm/37260381,20260812T170553,20260812T170553
24620910,GoCardless Payment Gateway Integration for Perfex CRM,themesic,49.0,111,5.0,3,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-09,https://codecanyon.net/item/gocardless-payment-gateway-for-perfex-crm/24620910,20260812T162636,20260812T170553
51300246,Flutex - Perfex CRM Customer Mobile App,Branditta,49.0,111,5.0,6,mobile,flutter/full-applications,Flutter 3.x,,,"Dart, YAML, .kotlin, .swift",2025-02-28,https://codecanyon.net/item/flutex-perfex-customer-mobile-app/51300246,20260812T170553,20260812T170553
26758548,Bookmark links module for Perfex CRM,weebdigital,29.0,110,,,php-scripts,,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2020-05-19,https://codecanyon.net/item/bookmark-links-module-for-perfex-crm/26758548,20260812T170553,20260812T170553
37271690,Affiliate Management module for Perfex CRM,GreenTech_Solutions,89.0,110,4.29,7,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-24,https://codecanyon.net/item/affiliate-management-for-perfex-crm/37271690,20260812T162636,20260812T170553
50007506,Project Task Manage For Perfex CRM,halilaltndg,49.0,110,4.2,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-12-30,https://codecanyon.net/item/project-task-manage-for-perfex-crm/50007506,20260812T170553,20260812T170553
47020035,Page Builder Pro for Perfex CRM with Landing Page Control,ulutfa,49.0,109,2.25,8,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-02-03,https://codecanyon.net/item/page-builder-pro-for-perfex-crm-with-landing-page-control/47020035,20260812T162636,20260812T170553
53620283,Service Management module for Perfex CRM,GreenTech_Solutions,89.0,108,5.0,8,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-26,https://codecanyon.net/item/service-management-module-for-perfex-crm/53620283,20260812T170553,20260812T170553
49666154,Adjustable Table List Headings For Perfex CRM,halilaltndg,45.0,104,5.0,11,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, CSS",2024-09-11,https://codecanyon.net/item/adjustable-table-list-headings-for-perfexcrm/49666154,20260812T170553,20260812T170553
53534945,Customer Service Management module for Perfex CRM,GreenTech_Solutions,89.0,104,5.0,6,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-25,https://codecanyon.net/item/customer-service-management-module-for-perfex-crm/53534945,20260812T162636,20260812T170553
53565756,Invoice Builder module for Perfex CRM,GreenTech_Solutions,79.0,104,5.0,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-25,https://codecanyon.net/item/invoice-builder-module-for-perfex-crm/53565756,20260812T170553,20260812T170553
55055074,Appointment Module for Perfex CRM,zonvoir,40.0,101,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-07-28,https://codecanyon.net/item/appointment-module-for-perfex-crm/55055074,20260812T162636,20260812T170553
46679311,E-Invoicing - European Compliant Invoicing For Perfex CRM,lenzcreativee,59.0,99,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",CodeIgniter,,"JavaScript JSON, HTML, XML, CSS, PHP, SQL",2023-07-18,https://codecanyon.net/item/einvoicing-european-compliant-invoicing-for-perfex-crm/46679311,20260812T170553,20260812T170553
31272203,Elite Custom JS and CSS module for Perfex CRM,wpeliteplugins,29.0,97,5.0,4,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-04-30,https://codecanyon.net/item/elite-custom-js-and-css-module-for-perfex-crm/31272203,20260812T170553,20260812T170553
51099618,Delivery Note Module for Perfex CRM,ulutfa,59.0,97,5.0,6,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-02,https://codecanyon.net/item/delivery-note-module-for-perfex-crm/51099618,20260812T162636,20260812T170553
49053979,XML Toolkit With E-Invoice export for Perfex CRM.,Techy4m,39.0,96,3.5,8,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"HTML, XML, PHP, Layered PNG",2025-03-05,https://codecanyon.net/item/xml-toolkit-with-einvoice-export-for-perfex-crm/49053979,20260812T162636,20260812T170553
54061000,AWS S3 Integration for Perfex CRM,ManissDev,19.0,93,5.0,6,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"HTML, PHP, SQL",2026-03-01,https://codecanyon.net/item/aws-s3-integration-for-perfex-crm/54061000,20260812T162636,20260812T170553
53800245,Report Builder module for Perfex CRM,GreenTech_Solutions,89.0,92,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-26,https://codecanyon.net/item/report-builder-module-for-perfex-crm/53800245,20260812T170553,20260812T170553
54360620,Project Templates for Perfex CRM,qualifinic,21.0,92,3.67,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML",2024-09-15,https://codecanyon.net/item/project-templates-for-perfex-crm/54360620,20260812T170553,20260812T170553
49531619,Event Management and Ticket Booking Module for Perfex,flexibyte88,49.0,90,2.33,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-04-10,https://codecanyon.net/item/flexstage-event-management-and-ticket-booking-module-for-perfex/49531619,20260812T170553,20260812T170553
51289294,Deposit Invoice and Sales Item Customization Module for Perfex CRM,ulutfa,49.0,90,4.2,5,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-03-29,https://codecanyon.net/item/deposit-invoice-and-sales-item-customization-module-for-perfex-crm/51289294,20260812T170553,20260812T170553
27095883,Telegram Smart Notifications & Automation Center for Perfex CRM,by8e,40.0,87,3.0,9,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"HTML, PHP, SQL",2026-05-06,https://codecanyon.net/item/perfex-crm-and-telegrambot-chat-module/27095883,20260812T162636,20260812T170553
23980227,Google Analytics Integration module for Perfex CRM - Smart Traffic Insights,themesic,39.0,85,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/google-analytics-module-for-perfex-crm/23980227,20260812T162636,20260812T170553
48619366,Flexible Backup & Restore Module for Rise CRM,corbitaltech,29.0,81,4.55,11,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-10-02,https://codecanyon.net/item/flexible-backup-restore-module-for-rise-crm/48619366,20260812T170553,20260812T170553
59910286,Workflow Automation module for Perfex CRM,GreenTech_Solutions,99.0,81,5.0,3,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-26,https://codecanyon.net/item/workflow-automation-module-for-perfex-crm/59910286,20260812T162636,20260812T170553
24625109,Mercado Pago Payment Gateway Integration for Perfex CRM,themesic,49.0,79,4.0,4,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-05-04,https://codecanyon.net/item/mercado-pago-payment-gateway-for-perfex-crm/24625109,20260812T162636,20260812T170553
39375783,Email Marketing & SMS Marketing Integration For Perfex CRM,imjol,19.0,79,,,php-scripts,add-ons,PHP 8.x,,,PHP,2024-02-26,https://codecanyon.net/item/email-marketing-sms-marketing-integration-for-perfex-crm/39375783,20260812T162636,20260812T170553
46175176,Stripe SEPA Direct Debit Gateway Integration for Perfex,themesic,59.0,79,5.0,7,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, PHP",2026-07-09,https://codecanyon.net/item/stripe-sepa-direct-debit-payment-gateway-for-perfex/46175176,20260812T162636,20260812T170553
53344072,AssetCentral - Assets Management For Perfex CRM,lenzcreativee,79.0,78,5.0,6,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2024-07-15,https://codecanyon.net/item/assetcentral-assets-management-for-perfex-crm/53344072,20260812T170553,20260812T170553
50095991,Affiliate Module for Perfex CRM - Simple and Effective,ulutfa,49.0,76,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, PHP, SQL",2025-10-23,https://codecanyon.net/item/affiliate-module-for-perfex-crm-simple-and-effective/50095991,20260812T162636,20260812T170553
46529957,ReportPlus - Effortles Automated Reporting Module for Perfex CRM,lenzcreativee,59.0,74,4.75,4,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2024-02-18,https://codecanyon.net/item/reportplus-effortles-automated-reporting-module-for-perfex-crm/46529957,20260812T162636,20260812T170553
47832723,ImportSync - CSV Mapping For Perfex CRM,lenzcreativee,69.0,74,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-05-09,https://codecanyon.net/item/importsync-csv-mapping-for-perfex-crm/47832723,20260812T162636,20260812T170553
27273500,Perfex CRM - Customer & Project Feedback Module,by8e,50.0,73,,,php-scripts,add-ons,"PHP 7.x, MySQL 5.x",CodeIgniter,,"HTML, PHP",2025-03-16,https://codecanyon.net/item/perfex-crm-customer-feedback-module/27273500,20260812T162636,20260812T170553
24451975,Brevo SMS notification Module for Perfex CRM formerly SendInBlue,Techy4m,29.0,71,,,php-scripts,add-ons,"PHP 7.x, MySQL 5.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, PHP",2024-11-23,https://codecanyon.net/item/sendinblue-sms-notification-module-for-perfex-crm/24451975,20260812T162636,20260812T170553
57186993,Logistics Management module for Perfex CRM,GreenTech_Solutions,109.0,71,5.0,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-26,https://codecanyon.net/item/logistics-management-module-for-perfex-crm/57186993,20260812T162636,20260812T170553
28066674,Business Process Modelling 1.0.6. module for Perfex CRM,weebdigital,30.0,70,,,php-scripts,,PHP 7.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, XML, CSS",2021-02-24,https://codecanyon.net/item/business-process-modelling-module-for-perfex-crm/28066674,20260812T170553,20260812T170553
36018555,Idea Hub module for Perfex CRM,zonvoir,35.0,70,3.0,4,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2024-11-21,https://codecanyon.net/item/idea-hub-module-for-perfex-crm/36018555,20260812T170553,20260812T170553
49922588,Perfex SaaS Bundle - Multi-Tenancy & Automation,themesic,249.0,70,4.2,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/perfex-saas-business-starter-pack-bundle/49922588,20260812T162636,20260812T170553
52581931,Project Kanban View Module For Perfex CRM,halilaltndg,29.0,70,4.5,6,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2026-07-20,https://codecanyon.net/item/project-kanban-view-module-for-perfex-crm/52581931,20260812T170553,20260812T170553
54869954,Perfex GraphQL API - Smart Data Query & Custom Modules Access,themesic,49.0,70,4.8,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/perfex-graphql-api-query-all-crms-data-including-custom-modules/54869954,20260812T170553,20260812T170553
46357864,QRPlus - QR Capabilities For Perfex CRM,lenzcreativee,49.0,63,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-05-09,https://codecanyon.net/item/qrplus-qr-capabilities-for-perfex-crm/46357864,20260812T170553,20260812T170553
49952430,Flexible Keep In Touch For Perfex,flexibyte88,39.0,63,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2023-12-21,https://codecanyon.net/item/flexible-keep-in-touch-for-perfex/49952430,20260812T162636,20260812T170553
54969625,Tour Guide Builder for Perfex CRM – Zero-Code Onboarding and Walkthroughs,ulutfa,49.0,63,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2025-11-22,https://codecanyon.net/item/interactive-tour-guide-builder-for-perfex-crm-zerocode-onboarding-walkthroughs/54969625,20260812T162636,20260812T170553
57278608,Advanced Permissions Management Module for Perfex CRM,zegapps,59.0,63,5.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2026-01-25,https://codecanyon.net/item/advanced-permissions-management-module-for-perfex-crm/57278608,20260812T170553,20260812T170553
51624054,LogTracker - The Powerful Error Tracking Module for Perfex CRM,corbitaltech,29.0,62,4.2,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-01-05,https://codecanyon.net/item/logtracker-the-powerful-log-tracking-module-for-perfex-crm/51624054,20260812T170553,20260812T170553
38262219,Δωρεάν ηλεκτρονική τιμολόγηση - myDATA ΑΑΔΕ module for Perfex CRM,themesic,59.0,61,4.67,9,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-09,https://codecanyon.net/item/mydata-aade-connector-module-for-perfex-crm/38262219,20260812T170553,20260812T170553
50001400,Wallet Module for Perfex CRM - Smart Invoice Payment,ulutfa,49.0,61,4.75,4,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2025-12-05,https://codecanyon.net/item/wallet-module-for-perfex-crm-smart-invoice-payment/50001400,20260812T162636,20260812T170553
51504146,BannerCraft - Dynamic Banner Management & News Ticker Module for Perfex CRM,corbitaltech,29.0,61,4.9,10,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-01-02,https://codecanyon.net/item/bannercraft-dynamic-banner-management-module-for-perfex-crm/51504146,20260812T162636,20260812T170553
38264682,Indiamart Leads Integration Module for Perfex CRM,sejalinfotech,30.0,59,4.2,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/indiamart-leads-integration-module-for-perfex-crm/38264682,20260812T162636,20260812T170553
60740320,FlexAcademy - Perfex Learning Management System,flexibyte88,59.0,59,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-06-16,https://codecanyon.net/item/flexacademy-perfex-learning-management-system/60740320,20260812T170553,20260812T170553
33990019,Mailwizz EMA - Campaign Builder Module for Perfex CRM,by8e,38.0,58,1.0,4,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2022-10-11,https://codecanyon.net/item/mailwizz-ema-campaign-builder-module-for-perfex-crm/33990019,20260812T162636,20260812T170553
57466293,Real Estate Management module for Perfex CRM,GreenTech_Solutions,89.0,58,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-27,https://codecanyon.net/item/real-estate-management-module-for-perfex-crm/57466293,20260812T170553,20260812T170553
28895343,"XERO module for Perfex CRM - Synchronize Invoices, Payments",by8e,45.0,57,4.0,4,php-scripts,add-ons,"PHP 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, HTML, XML, CSS",2024-12-05,https://codecanyon.net/item/xero-module-for-perfex-crm-synchronize-invoices-payments/28895343,20260812T162636,20260812T170553
54450947,Advanced Status Manager for Perfex CRM,UnlimitechDev,29.0,56,,,plugins,miscellaneous,Other,,,PHP,2025-01-17,https://codecanyon.net/item/advanced-status-manager-for-perfex-crm/54450947,20260812T170553,20260812T170553
41921554,DiveshFlow - Android|IOS CRM Companion for Perfex,divesh_ahuja_1,99.0,55,4.2,5,mobile,android/full-applications,"Kotlin 1.x, Android 9.0 - 15.0",,,".apk, .java, .xml, PHP",2026-06-12,https://codecanyon.net/item/perfex-android-app-lead-management-app/41921554,20260812T170553,20260812T170553
45792758,QuickShare - File transfer & sharing module for Perfex CRM,lenzcreativee,59.0,55,5.0,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-05-09,https://codecanyon.net/item/quickshare-file-transfer-sharing-module-for-perfex-crm/45792758,20260812T170553,20260812T170553
51098916,Purchase Order Module for Perfex CRM,ulutfa,49.0,55,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-03-11,https://codecanyon.net/item/purchase-order-module-for-perfex-crm/51098916,20260812T162636,20260812T170553
56963639,Property & Tenants Management For Perfex CRM,lenzcreativee,79.0,55,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-05-09,https://codecanyon.net/item/property-tenants-management-for-perfex-crm/56963639,20260812T170553,20260812T170553
58558714,SaaS module for Concord - Transform your CRM into a Powerful Multi-Tenancy Solution,themesic,89.0,55,5.0,3,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x, Other",Laravel,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/saas-module-for-concord-transform-your-crm-into-a-powerful-multitenancy-solution/58558714,20260812T162636,20260812T170553
58896062,Login as Staff or Customers – Impersonation Module for Perfex CRM,codeonstring,29.0,55,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-12-03,https://codecanyon.net/item/login-as-staff-or-customers-impersonation-module-for-perfex-crm/58896062,20260812T162636,20260812T170553
28902724,Xero® Online Module for Perfex CRM - Spend less time on the books,Swivernet,45.0,54,2.5,8,php-scripts,add-ons,PHP 7.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2021-09-09,https://codecanyon.net/item/xero-online-module-for-perfex-crm-spend-less-time-on-the-books/28902724,20260812T162636,20260812T170553
49717581,Bank/Cash Account Balances For Perfex CRM,halilaltndg,34.0,54,5.0,5,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-04-13,https://codecanyon.net/item/bankcash-account-balances-for-perfex-crm/49717581,20260812T170553,20260812T170553
