product_id,title,author_name,price,sales,rating,review_count,category,subcategory,software_version,framework,compatible_with,file_types,last_updated,url,first_seen_run,last_seen_run
61686467,Policy and Claims Management for Perfex CRM,Vital_Hosting,39.0,16,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-02-16,https://codecanyon.net/item/policy-and-claims-management-for-perfex-crm/61686467,20260812T162636,20260812T162636
37170358,Perfex CRM ClickSend SMS Module,Techy4m,29.0,15,,,php-scripts,add-ons,PHP 7.x,CodeIgniter,,PHP,2024-11-23,https://codecanyon.net/item/perfex-crm-clicksend-sms-module/37170358,20260812T162636,20260812T162636
59253668,Passkey Login Module for Perfex CRM,codeonstring,29.0,15,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, PHP",2025-09-28,https://codecanyon.net/item/windows-hello-login-module-for-perfex-crm/59253668,20260812T162636,20260812T162636
58990551,NoteBoard – Notes & Broadcast Module for Perfex CRM,codeonstring,19.0,14,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-08-06,https://codecanyon.net/item/noteboard-notes-broadcast-module-for-perfex-crm/58990551,20260812T162636,20260812T162636
60316494,Whiteboard Module for Perfex CRM,codeonstring,29.0,14,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-04-26,https://codecanyon.net/item/whiteboard-module-for-perfex-crm/60316494,20260812T162636,20260812T162636
26512492,Shopier Payment Gateway for Perfex CRM,noxfor,24.0,13,,,php-scripts,add-ons,"PHP 7.x, MySQL 5.x",CodeIgniter,,"HTML, PHP",2021-05-05,https://codecanyon.net/item/shopier-payment-gateway-for-perfex-crm/26512492,20260812T162636,20260812T162636
49908080,"E-commerce Business Modules Bundle for Perfex CRM - POS, Inventory & other smart tools",themesic,299.0,13,5.0,3,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/perfex-ecommerce-business-modules-bundle/49908080,20260812T162636,20260812T162636
50406188,Marketing Business Modules Bundle - Perfex CRM Smart Tools,themesic,299.0,13,5.0,4,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-07-09,https://codecanyon.net/item/marketing-business-modules-bundle-for-perfex-crm/50406188,20260812T162636,20260812T162636
58607301,Appointment Booking and Scheduling module for Perfex,flexibyte88,59.0,13,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2025-09-26,https://codecanyon.net/item/appointment-booking-and-scheduling-module-for-perfex/58607301,20260812T162636,20260812T162636
47592024,Tap Payment Gateway Module for Perfex CRM,tenchology,20.0,12,,,plugins,expressionengine/add-ons,,,,PHP,2023-08-21,https://codecanyon.net/item/tap-payment-gateway-module-for-perfex-crm/47592024,20260812T162636,20260812T162636
56043842,Sage Accounting Integration module for Perfex CRM,GreenTech_Solutions,79.0,12,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/sage-accounting-integration-module-for-perfex-crm/56043842,20260812T162636,20260812T162636
62297963,"Data Builder — Visual Reporting, REST API & GraphQL for Perfex CRM",polyxgo,59.0,12,,,php-scripts,add-ons,"PHP 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-05-28,https://codecanyon.net/item/data-builder-for-perfex-crm/62297963,20260812T162636,20260812T162636
51516561,Share / Hide Task Comments Module for Perfex CRM,UnlimitechDev,22.0,11,,,plugins,miscellaneous,PHP 7.x - 8.0.x,,,"JavaScript JS, CSS, PHP, JavaScript JS, CSS",2025-01-15,https://codecanyon.net/item/share-hide-task-comments-module-for-perfex-crm/51516561,20260812T162636,20260812T162636
35742698,Paytm Payment Gateway Plugin for Perfex CRM,DelgonTechnologies,29.0,10,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"HTML, PHP",2024-03-22,https://codecanyon.net/item/paytm-payment-gateway-plugin-for-perfex-crm/35742698,20260812T162636,20260812T162636
54341289,Slack Alert module for Perfex CRM,Hopperstack,19.0,10,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2024-09-14,https://codecanyon.net/item/slack-alert-module-for-perfex-crm/54341289,20260812T162636,20260812T162636
61099524,PEPPOL Integration Module for Perfex CRM,ulutfa,99.0,10,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-06-16,https://codecanyon.net/item/peppol-integration-module-for-perfex-crm/61099524,20260812T162636,20260812T162636
61902641,API Integration Manager Module for Perfex CRM,codeonstring,59.0,10,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-02-09,https://codecanyon.net/item/api-integration-manager-module-for-perfex-crm/61902641,20260812T162636,20260812T162636
64235819,PWA & Push Notifications Module for Perfex CRM,codeonstring,19.0,10,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-07-19,https://codecanyon.net/item/pwa-push-notifications-module-for-perfex-crm/64235819,20260812T162636,20260812T162636
57657550,MyShopify Module for Perfex CRM,Hopperstack,100.0,9,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-04-13,https://codecanyon.net/item/myshopify-module-for-perfex-crm/57657550,20260812T162636,20260812T162636
59642653,Password Rotation & Expiry – Security Module for Perfex CRM,codeonstring,29.0,9,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-09-06,https://codecanyon.net/item/password-rotation-expiry-security-module-for-perfex-crm/59642653,20260812T162636,20260812T162636
63526864,FlagGuard — Rule Engine & Smart Alerts for Perfex CRM,ticempresarial,25.0,8,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-06-20,https://codecanyon.net/item/flagguard-rule-engine-smart-alerts-for-perfex-crm/63526864,20260812T162636,20260812T162636
56043828,Freshbooks Integration module for Perfex CRM,GreenTech_Solutions,79.0,7,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-28,https://codecanyon.net/item/freshbooks-integration-module-for-perfex-crm/56043828,20260812T162636,20260812T162636
52698607,Glofex Clients Mobile APP for perfex,xessglobal,45.0,6,,,mobile,flutter/full-applications,Flutter 3.x,,,"Dart, YAML, PHP",2025-01-22,https://codecanyon.net/item/glofex-clients-mobile-app-for-perfex/52698607,20260812T162636,20260812T162636
58649191,"Perfex CRM Payment Gateway Bundle – Adyen, Klarna, SumUp",codeonstring,29.0,6,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-07-05,https://codecanyon.net/item/perfex-crm-payment-gateway-bundle-adyen-klarna-sumup/58649191,20260812T162636,20260812T162636
62331077,Media Library & File Manager for Perfex CRM,unique_coder,28.0,6,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, PHP, SQL",2026-03-13,https://codecanyon.net/item/media-library-file-manager-for-perfex-crm/62331077,20260812T162636,20260812T162636
63079516,AttendMaster – Enterprise Attendance & Payroll Suite for Perfex CRM,Hopperstack,59.0,6,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-04-26,https://codecanyon.net/item/attendmaster-enterprise-attendance-payroll-suite-for-perfex-crm/63079516,20260812T162636,20260812T162636
63896621,Perfex CRM Guardian,i-Dev,59.0,6,,,php-scripts,add-ons,"PHP 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP, SQL",2026-06-17,https://codecanyon.net/item/perfex-crm-guardian/63896621,20260812T162636,20260812T162636
47659280,Tradeindia Leads Integration Module For Perfex CRM,sejalinfotech,30.0,5,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/tradeindia-leads-integration-module-for-perfex-crm/47659280,20260812T162636,20260812T162636
55692143,PayMoney - Perfex Crm Payment Addon,techvillage1,119.0,5,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",Laravel,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-05-22,https://codecanyon.net/item/paymoney-perfexcrm-payment-addon/55692143,20260812T162636,20260812T162636
56109655,Hopper Tools - Utility Module for Perfex CRM,Hopperstack,39.0,5,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS",2025-06-15,https://codecanyon.net/item/hopper-tools-utility-module-for-perfex-crm/56109655,20260812T162636,20260812T162636
62517563,Cloud Storage Module for Perfex CRM – S3 Compatible Sync and Active Upload,ulutfa,99.0,5,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-06-01,https://codecanyon.net/item/cloud-storage-module-for-perfex-crm-s3-compatible-sync-and-active-upload/62517563,20260812T162636,20260812T162636
62682109,Service Management Module + Technician Mobile App for Perfex CRM,Hopperstack,69.0,5,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-04-12,https://codecanyon.net/item/service-management-module-for-perfex-crm/62682109,20260812T162636,20260812T162636
63032352,"WooSync — WooCommerce Orders, Customers & Invoices Sync for Perfex CRM",polyxgo,39.0,5,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 8.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-05-02,https://codecanyon.net/item/woosync-woocommerce-orders-customers-invoices-sync-for-perfex-crm/63032352,20260812T162636,20260812T162636
56960536,"3D Studio Module for Perfex CRM – Create, Manage, and Showcase 3D Designs",Hopperstack,49.0,4,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2025-02-25,https://codecanyon.net/item/3d-studio-module-for-perfex-crm-create-manage-and-showcase-3d-designs/56960536,20260812T162636,20260812T162636
62053398,Scheduled Maintenance Mode for Perfex CRM,codeonstring,19.0,4,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JSON, HTML, CSS, PHP",2026-02-20,https://codecanyon.net/item/scheduled-maintenance-mode-for-perfex-crm/62053398,20260812T162636,20260812T162636
64257372,Perfex MCP - AI Integration Bridge for Perfex CRM,flexibyte88,69.0,4,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2026-07-19,https://codecanyon.net/item/perfex-mcp-ai-integration-bridge-for-perfex-crm/64257372,20260812T162636,20260812T162636
49001177,Moyasar Payment Gateway Module for Perfex CRM,tenchology,21.0,3,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,PHP,2023-11-04,https://codecanyon.net/item/moyasar-payment-gateway-module-for-perfex-crm/49001177,20260812T162636,20260812T162636
52429331,Thawani Payment Gateway Module for Perfex CRM,7edgetech,29.0,3,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x",CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2024-05-26,https://codecanyon.net/item/thawani-payment-gateway-module-for-perfex-crm/52429331,20260812T162636,20260812T162636
58358414,Iyzipay Payment Gateway for Perfex CRM,JDevStudio,29.0,3,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-06-01,https://codecanyon.net/item/iyzipay-payment-gateway-for-perfex-crm/58358414,20260812T162636,20260812T162636
58629456,Business Bundle Modules for Perfex CRM,flexibyte88,199.0,3,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, Sass, PHP, SQL",2025-06-21,https://codecanyon.net/item/business-bundle-modules-for-perfex-crm/58629456,20260812T162636,20260812T162636
61264795,TallySync – Tally Forms to Perfex CRM Integration,LiquidApps,15.0,3,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-12-29,https://codecanyon.net/item/tallysync-tally-forms-to-perfex-crm-integration/61264795,20260812T162636,20260812T162636
61856054,Smart Address Autofill for Perfex CRM,devzoneit,39.0,3,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-06-10,https://codecanyon.net/item/smart-address-autofill-for-perfex-crm/61856054,20260812T162636,20260812T162636
62254658,Tawk.to Live Chat Integration for Perfex CRM,Hopperstack,29.0,3,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-03-05,https://codecanyon.net/item/tawkto-live-chat-integration-for-perfex-crm/62254658,20260812T162636,20260812T162636
58503519,SSLCommerz Payment Gateway for Perfex CRM,Bottal,29.0,2,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"HTML, PHP",2025-06-12,https://codecanyon.net/item/sslcommerz-payment-gateway-for-perfex-crm/58503519,20260812T162636,20260812T162636
58607295,LoginFlow – Otpless for Perfex CRM,Hopperstack,29.0,2,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-06-19,https://codecanyon.net/item/loginflow-otpless-for-perfex-crm/58607295,20260812T162636,20260812T162636
58630012,Project Management and Automation Bundle Modules for Perfex CRM,flexibyte88,149.0,2,,,php-scripts,add-ons,"PHP 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP, SQL",2025-06-21,https://codecanyon.net/item/project-management-and-automation-bundle-modules-for-perfex-crm/58630012,20260812T162636,20260812T162636
60043797,Wasabi Cloud Storage Integration for Perfex CRM,Bottal,29.0,2,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"HTML, PHP",2025-10-02,https://codecanyon.net/item/wasabi-cloud-storage-integration-for-perfex-crm/60043797,20260812T162636,20260812T162636
61043239,GoCardless Workflow Integration Module for Perfex CRM,zegapps,50.0,2,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-12-10,https://codecanyon.net/item/gocardless-workflow-integration-module-for-perfex-crm/61043239,20260812T162636,20260812T162636
62595906,Gym Management Module for Perfex CRM,Hopperstack,59.0,2,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-05-04,https://codecanyon.net/item/gym-management-module-for-perfex-crm/62595906,20260812T162636,20260812T162636
62992413,Perfex Visual Designer – Real-Time UI Styling Tool,codeonstring,29.0,2,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, JavaScript JSON, HTML, CSS, PHP",2026-04-18,https://codecanyon.net/item/perfex-visual-designer-realtime-ui-styling-tool/62992413,20260812T162636,20260812T162636
63500400,News Feed Module For Perfex CRM,sejalinfotech,25.0,2,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/news-feed-module-for-perfex-crm/63500400,20260812T162636,20260812T162636
58315556,"Perfex CRM Payment Gateway Bundle – PayU, CoinGate, Shift4",codeonstring,29.0,1,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JSON, HTML, CSS, PHP",2025-09-29,https://codecanyon.net/item/perfex-crm-payment-gateway-bundle-payu-coingate-shift4/58315556,20260812T162636,20260812T162636
61063858,FreeAgent Integration Module for Perfex CRM,zegapps,55.0,1,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-01-18,https://codecanyon.net/item/freeagent-integration-module-for-perfex-crm/61063858,20260812T162636,20260812T162636
61557558,PayTR Payment Gateway for Perfex CRM,PixelPerfect-Themes,54.0,1,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",,,"JavaScript JS, HTML, CSS, PHP",2026-01-22,https://codecanyon.net/item/paytr-payment-gateway-for-perfex-crm/61557558,20260812T162636,20260812T162636
61576402,NetGSM Sms Module for Perfex CRM,halilaltndg,20.0,1,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, PHP",2026-01-26,https://codecanyon.net/item/netgsm-sms-module-for-perfex-crm/61576402,20260812T162636,20260812T162636
62458373,KRA eTIMS Integration Module for Perfex CRM – Kenya Tax Invoice Compliance,ulutfa,99.0,1,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, PHP",2026-06-22,https://codecanyon.net/item/kra-etims-integration-module-for-perfex-crm-kenya-tax-invoice-compliance/62458373,20260812T162636,20260812T162636
63853557,AI Assistant Module For Perfex CRM,halilaltndg,39.0,1,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-07-20,https://codecanyon.net/item/ai-assistant-module-for-perfex-crm/63853557,20260812T162636,20260812T162636
57443179,PhonePe Payment Gateway for Perfex CRM,Hopperstack,29.0,0,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-04-01,https://codecanyon.net/item/phonepe-payment-gateway-for-perfex-crm/57443179,20260812T162636,20260812T162636
58344793,Paddle Payment Gateway for Perfex CRM,JDevStudio,29.0,0,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2025-05-31,https://codecanyon.net/item/paddle-payment-gateway-for-perfex-crm/58344793,20260812T162636,20260812T162636
59912180,Aamarpay Payment Gateway for Perfex CRM,Bottal,29.0,0,,,php-scripts,add-ons,PHP 8.x,CodeIgniter,,"HTML, PHP",2025-09-23,https://codecanyon.net/item/aamarpay-payment-gateway-for-perfex-crm/59912180,20260812T162636,20260812T162636
61500332,Mattermost Notifications Module for Perfex CRM,zegapps,44.0,0,,,php-scripts,add-ons,PHP 7.x - 8.x,CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-01-15,https://codecanyon.net/item/mattermost-notifications-module-for-perfex-crm/61500332,20260812T162636,20260812T162636
63011268,Image Editor Module For Perfex CRM,sejalinfotech,20.0,0,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, CSS, PHP",2026-08-03,https://codecanyon.net/item/image-editor-module-for-perfex-crm/63011268,20260812T162636,20260812T162636
63990406,LinkedIn Lead Pro Module For Perfex CRM,halilaltndg,24.0,0,,,php-scripts,add-ons,"PHP 7.x - 8.x, MySQL 5.x - 8.x",CodeIgniter,,"JavaScript JS, HTML, PHP",2026-06-24,https://codecanyon.net/item/linkedin-lead-pro-module-for-perfex-crm/63990406,20260812T162636,20260812T162636
